torch.Size([1000000, 3])
Total samples in dataset: 1000000, collocation points: 999000, data poinst: 1000, test points: 1000
It: 59100, Loss: 1.841e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 59200, Loss: 1.801e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 59300, Loss: 1.866e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 59400, Loss: 1.818e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 59500, Loss: 1.766e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 59600, Loss: 1.864e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.04
It: 59700, Loss: 1.870e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 59800, Loss: 1.782e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 59900, Loss: 1.834e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 60000, Loss: 1.814e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 60100, Loss: 1.794e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 60200, Loss: 1.807e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 60300, Loss: 1.803e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 60400, Loss: 1.777e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 60500, Loss: 1.790e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 60600, Loss: 1.838e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 60700, Loss: 1.778e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 60800, Loss: 1.750e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 60900, Loss: 1.825e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 61000, Loss: 1.799e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 61100, Loss: 1.758e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 61200, Loss: 1.790e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 61300, Loss: 1.798e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 61400, Loss: 1.792e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 61500, Loss: 1.825e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 61600, Loss: 1.771e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 61700, Loss: 1.797e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 61800, Loss: 1.807e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 61900, Loss: 1.829e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 62000, Loss: 1.758e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 62100, Loss: 1.790e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 62200, Loss: 1.723e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 62300, Loss: 1.772e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 62400, Loss: 1.797e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 62500, Loss: 1.799e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 62600, Loss: 1.778e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 62700, Loss: 1.795e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 62800, Loss: 1.812e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 62900, Loss: 1.795e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 63000, Loss: 1.788e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 63100, Loss: 1.800e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 63200, Loss: 1.754e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 63300, Loss: 1.775e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 63400, Loss: 1.764e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 63500, Loss: 1.768e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 63600, Loss: 1.769e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 63700, Loss: 1.757e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 63800, Loss: 1.760e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 63900, Loss: 1.784e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 64000, Loss: 1.767e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 64100, Loss: 1.783e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 64200, Loss: 1.800e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 64300, Loss: 1.778e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 64400, Loss: 1.774e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.67
It: 64500, Loss: 1.761e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 64600, Loss: 1.791e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 64700, Loss: 1.751e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 64800, Loss: 1.731e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.67
It: 64900, Loss: 1.747e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 65000, Loss: 1.799e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.68
It: 65100, Loss: 1.760e-04, lamd1: 1.000, lamd2: 0.01000, Time: 7.67
It: 65200, Loss: 1.750e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 65300, Loss: 1.727e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 65400, Loss: 1.753e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 65500, Loss: 1.760e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.57
It: 65600, Loss: 1.776e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.44
It: 65700, Loss: 1.768e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.32
It: 65800, Loss: 1.774e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.36
It: 65900, Loss: 1.744e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.31
It: 66000, Loss: 1.765e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.29
It: 66100, Loss: 1.783e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.32
It: 66200, Loss: 1.740e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.27
It: 66300, Loss: 1.751e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 66400, Loss: 1.772e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.34
It: 66500, Loss: 1.734e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.43
It: 66600, Loss: 1.770e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.35
It: 66700, Loss: 1.729e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.33
It: 66800, Loss: 1.716e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.32
It: 66900, Loss: 1.760e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 67000, Loss: 1.737e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.39
It: 67100, Loss: 1.726e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.50
It: 67200, Loss: 1.731e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 67300, Loss: 1.752e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.46
It: 67400, Loss: 1.742e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.56
It: 67500, Loss: 1.763e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.52
It: 67600, Loss: 1.728e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.46
It: 67700, Loss: 1.717e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.41
It: 67800, Loss: 1.718e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.44
It: 67900, Loss: 1.757e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.52
It: 68000, Loss: 1.770e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.40
It: 68100, Loss: 1.714e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.51
It: 68200, Loss: 1.724e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.50
It: 68300, Loss: 1.708e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.45
It: 68400, Loss: 1.717e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.43
It: 68500, Loss: 1.766e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.49
It: 68600, Loss: 1.706e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.52
It: 68700, Loss: 1.762e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.36
It: 68800, Loss: 1.752e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.40
It: 68900, Loss: 1.734e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.56
It: 69000, Loss: 1.681e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.55
It: 69100, Loss: 1.739e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.48
It: 69200, Loss: 1.727e-04, lamd1: 1.000, lamd2: 0.01000, Time: 11.18
It: 69300, Loss: 1.706e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 69400, Loss: 1.723e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 69500, Loss: 1.742e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 69600, Loss: 1.695e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 69700, Loss: 1.684e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 69800, Loss: 1.724e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 69900, Loss: 1.722e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 70000, Loss: 1.682e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 70100, Loss: 1.712e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 70200, Loss: 1.703e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 70300, Loss: 1.678e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 70400, Loss: 1.663e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.25
It: 70500, Loss: 1.684e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 70600, Loss: 1.684e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 70700, Loss: 1.731e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 70800, Loss: 1.667e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 70900, Loss: 1.694e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.07
It: 71000, Loss: 1.667e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.38
It: 71100, Loss: 1.741e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.43
It: 71200, Loss: 1.684e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.40
It: 71300, Loss: 1.698e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.49
It: 71400, Loss: 1.694e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.33
It: 71500, Loss: 1.729e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 71600, Loss: 1.708e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.27
It: 71700, Loss: 1.718e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 71800, Loss: 1.734e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 71900, Loss: 1.703e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 72000, Loss: 1.678e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 72100, Loss: 1.733e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 72200, Loss: 1.743e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 72300, Loss: 1.714e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 72400, Loss: 1.692e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 72500, Loss: 1.689e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 72600, Loss: 1.698e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 72700, Loss: 1.680e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 72800, Loss: 1.679e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 72900, Loss: 1.691e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 73000, Loss: 1.654e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 73100, Loss: 1.666e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 73200, Loss: 1.708e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 73300, Loss: 1.689e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 73400, Loss: 1.688e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 73500, Loss: 1.675e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 73600, Loss: 1.696e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 73700, Loss: 1.697e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 73800, Loss: 1.708e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 73900, Loss: 1.652e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 74000, Loss: 1.693e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 74100, Loss: 1.694e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 74200, Loss: 1.677e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 74300, Loss: 1.716e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 74400, Loss: 1.722e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 74500, Loss: 1.654e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 74600, Loss: 1.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 74700, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 74800, Loss: 1.655e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.91
It: 74900, Loss: 1.695e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.54
It: 75000, Loss: 1.688e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 75100, Loss: 1.701e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 75200, Loss: 1.711e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 75300, Loss: 1.695e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 75400, Loss: 1.681e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 75500, Loss: 1.678e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 75600, Loss: 1.722e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 75700, Loss: 1.699e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 75800, Loss: 1.705e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 75900, Loss: 1.697e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 76000, Loss: 1.659e-04, lamd1: 1.000, lamd2: 0.01000, Time: 9.84
It: 76100, Loss: 1.698e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 76200, Loss: 1.713e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 76300, Loss: 1.687e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 76400, Loss: 1.631e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 76500, Loss: 1.629e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 76600, Loss: 1.648e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.05
It: 76700, Loss: 1.694e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 76800, Loss: 1.687e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 76900, Loss: 1.670e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 77000, Loss: 1.687e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 77100, Loss: 1.644e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 77200, Loss: 1.665e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 77300, Loss: 1.654e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 77400, Loss: 1.668e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 77500, Loss: 1.665e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 77600, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.25
It: 77700, Loss: 1.714e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 77800, Loss: 1.678e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 77900, Loss: 1.635e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.06
It: 78000, Loss: 1.654e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 78100, Loss: 1.651e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 78200, Loss: 1.663e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 78300, Loss: 1.652e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 78400, Loss: 1.652e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 78500, Loss: 1.672e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 78600, Loss: 1.656e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 78700, Loss: 1.669e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 78800, Loss: 1.668e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 78900, Loss: 1.662e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 79000, Loss: 1.646e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 79100, Loss: 1.664e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 79200, Loss: 1.627e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 79300, Loss: 1.637e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 79400, Loss: 1.634e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 79500, Loss: 1.649e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 79600, Loss: 1.662e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 79700, Loss: 1.656e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 79800, Loss: 1.675e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 79900, Loss: 1.642e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 80000, Loss: 1.636e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.11
It: 80100, Loss: 1.619e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 80200, Loss: 1.668e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 80300, Loss: 1.659e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 80400, Loss: 1.669e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 80500, Loss: 1.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 80600, Loss: 1.636e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 80700, Loss: 1.658e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.27
It: 80800, Loss: 1.642e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.44
It: 80900, Loss: 1.640e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 81000, Loss: 1.645e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.69
It: 81100, Loss: 1.664e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.27
It: 81200, Loss: 1.668e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.31
It: 81300, Loss: 1.665e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 81400, Loss: 1.662e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.38
It: 81500, Loss: 1.608e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.43
It: 81600, Loss: 1.644e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.45
It: 81700, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.39
It: 81800, Loss: 1.666e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.42
It: 81900, Loss: 1.602e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.44
It: 82000, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 82100, Loss: 1.616e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.36
It: 82200, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.40
It: 82300, Loss: 1.628e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.33
It: 82400, Loss: 1.664e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.40
It: 82500, Loss: 1.667e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.40
It: 82600, Loss: 1.646e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.44
It: 82700, Loss: 1.666e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.48
It: 82800, Loss: 1.646e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.38
It: 82900, Loss: 1.658e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.48
It: 83000, Loss: 1.644e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.50
It: 83100, Loss: 1.609e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.37
It: 83200, Loss: 1.645e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.47
It: 83300, Loss: 1.632e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.35
It: 83400, Loss: 1.631e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.31
It: 83500, Loss: 1.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.42
It: 83600, Loss: 1.630e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.43
It: 83700, Loss: 1.600e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.31
It: 83800, Loss: 1.630e-04, lamd1: 1.000, lamd2: 0.01000, Time: 12.29
It: 83900, Loss: 1.661e-04, lamd1: 1.000, lamd2: 0.01000, Time: 11.15
It: 84000, Loss: 1.659e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 84100, Loss: 1.640e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 84200, Loss: 1.637e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 84300, Loss: 1.619e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 84400, Loss: 1.627e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 84500, Loss: 1.604e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.15
It: 84600, Loss: 1.646e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 84700, Loss: 1.653e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 84800, Loss: 1.647e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 84900, Loss: 1.675e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 85000, Loss: 1.678e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 85100, Loss: 1.582e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 85200, Loss: 1.622e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.31
It: 85300, Loss: 1.653e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.29
It: 85400, Loss: 1.639e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 85500, Loss: 1.639e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.16
It: 85600, Loss: 1.617e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 85700, Loss: 1.603e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.13
It: 85800, Loss: 1.648e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 85900, Loss: 1.669e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.18
It: 86000, Loss: 1.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 86100, Loss: 1.661e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.08
It: 86200, Loss: 1.636e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.12
It: 86300, Loss: 1.592e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 86400, Loss: 1.602e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.07
It: 86500, Loss: 1.676e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.27
It: 86600, Loss: 1.607e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.30
It: 86700, Loss: 1.598e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 86800, Loss: 1.600e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 86900, Loss: 1.644e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.28
It: 87000, Loss: 1.617e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 87100, Loss: 1.625e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.24
It: 87200, Loss: 1.607e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.21
It: 87300, Loss: 1.650e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.22
It: 87400, Loss: 1.603e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.20
It: 87500, Loss: 1.586e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.40
It: 87600, Loss: 1.640e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.23
It: 87700, Loss: 1.619e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.31
It: 87800, Loss: 1.614e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.19
It: 87900, Loss: 1.670e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 88000, Loss: 1.608e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.26
It: 88100, Loss: 1.638e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 88200, Loss: 1.609e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.09
It: 88300, Loss: 1.611e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
It: 88400, Loss: 1.655e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.17
It: 88500, Loss: 1.621e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.14
It: 88600, Loss: 1.642e-04, lamd1: 1.000, lamd2: 0.01000, Time: 10.10
